Text,Domain,Service,BLEU,METEOR,BERT-Precision,BERT-Recall,BERT-F1
long_news_1,News (long-form),Yandex Translate,14.884984972615966,0.4181138032862334,0.9216145873069763,0.9241493940353394,0.922880232334137
long_news_1,News (long-form),Microsoft Translator,15.01488984715106,0.42565906772982653,0.9217854142189026,0.9240277409553528,0.9229052662849426
long_news_1,News (long-form),Reverso,11.331889086128335,0.36911475229879254,0.9142852425575256,0.9132166504859924,0.9137506484985352
mark_1,Marketing,Google Translate,8.87109846217037,0.2906281232554989,0.937110424041748,0.9382613301277161,0.9376855492591858
mark_1,Marketing,DeepL,4.242434375733486,0.3067970946352631,0.939033567905426,0.9384788274765015,0.9387561082839966
mark_1,Marketing,Yandex Translate,7.4052823867528685,0.30109534720754594,0.9464343190193176,0.9466769695281982,0.9465556740760803
mark_1,Marketing,Microsoft Translator,6.857754459480205,0.335557172319008,0.9382187724113464,0.9391798377037048,0.9386990666389465
mark_1,Marketing,Reverso,0.9841767068508868,0.2921064329861913,0.9312900900840759,0.9321767091751099,0.9317331910133362
mark_2,Marketing,Google Translate,31.663126943192907,0.5236297465739385,0.960404634475708,0.9577206969261169,0.9590607285499573
mark_2,Marketing,DeepL,36.4019684522317,0.5744771385329784,0.960338830947876,0.9574298858642578,0.9588821530342102
mark_2,Marketing,Yandex Translate,36.76439813901384,0.5492116320672297,0.9614572525024414,0.9602903127670288,0.9608734250068665
mark_2,Marketing,Microsoft Translator,29.820213718833298,0.508308417862006,0.9624068737030029,0.9599300026893616,0.9611668586730957
mark_2,Marketing,Reverso,27.648938723991325,0.4952065549066931,0.9591060876846313,0.9568683505058289,0.9579859375953674
med_1,Medicine,Google Translate,46.09220359615863,0.7177781206790657,0.9631233811378479,0.963150680065155,0.9631370306015015
med_1,Medicine,DeepL,51.11973474716114,0.7068295558231625,0.9595246911048889,0.9619072079658508,0.9607144594192505
med_1,Medicine,Yandex Translate,39.678480258446896,0.7072731126480877,0.9671655893325806,0.9664504528045654,0.9668078422546387
med_1,Medicine,Microsoft Translator,49.876984952659924,0.7919391762713629,0.9714592099189758,0.9703001976013184,0.9708793759346008
med_1,Medicine,Reverso,16.72348006471052,0.5113375796178344,0.9404202103614807,0.9350664615631104,0.9377356767654419
med_2,Medicine,Google Translate,23.209068708873318,0.5870106686837648,0.9473061561584473,0.9484670162200928,0.9478862285614014
med_2,Medicine,DeepL,19.656246753547926,0.5818395875874853,0.9404716491699219,0.9411414861679077,0.9408064484596252
med_2,Medicine,Yandex Translate,18.189828393358688,0.5720039970930233,0.9427726864814758,0.9446420669555664,0.9437064528465271
med_2,Medicine,Microsoft Translator,21.527168309544884,0.5996073270106543,0.9460322856903076,0.9468220472335815,0.9464269876480103
med_2,Medicine,Reverso,19.37901953269746,0.5118752760017665,0.9376640319824219,0.9394139051437378,0.938538134098053
med_3,Medicine,Google Translate,11.062547774256235,0.3749221608933428,0.9347302913665771,0.9301881194114685,0.9324536323547363
med_3,Medicine,DeepL,10.473396050842494,0.3832590811565524,0.9340371489524841,0.9315146207809448,0.9327741861343384
med_3,Medicine,Yandex Translate,8.513419294769006,0.3519503983171665,0.9342483282089233,0.9304614067077637,0.9323509931564331
med_3,Medicine,Microsoft Translator,9.757991104061528,0.38998908812079747,0.9367756843566895,0.9334605932235718,0.9351151585578918
med_3,Medicine,Reverso,6.622389690003324,0.34237302006664566,0.9286126494407654,0.926087498664856,0.9273484349250793
news_1,News,Google Translate,3.3387023975432855,0.32924792690417687,0.9554761648178101,0.9517681002616882,0.953618586063385
news_1,News,DeepL,11.293281684510642,0.37518172466269345,0.9564220905303955,0.9533151388168335,0.9548661112785339
news_1,News,Yandex Translate,11.293281684510642,0.37518172466269345,0.9522367119789124,0.9513753652572632,0.951805830001831
news_1,News,Microsoft Translator,11.275310782383984,0.37610581758058187,0.9602154493331909,0.9554197788238525,0.9578115940093994
news_1,News,Reverso,3.2600896102932437,0.2958776958776959,0.9472711086273193,0.9407292008399963,0.9439888596534729
news_2,News,Google Translate,13.135085964811271,0.5457665981923883,0.9430335760116577,0.9465883374214172,0.9448075890541077
news_2,News,DeepL,17.233273554156526,0.5851174034981234,0.9499491453170776,0.9527471661567688,0.9513460993766785
news_2,News,Yandex Translate,21.872661882253926,0.5950211106913909,0.9393125176429749,0.9441713094711304,0.9417356252670288
news_2,News,Microsoft Translator,22.68856026849244,0.6398556656410836,0.9495145082473755,0.9533880949020386,0.9514473676681519
news_2,News,Reverso,11.630072984978513,0.4520778989513947,0.940633237361908,0.943388044834137,0.9420086145401001
nonfic_1,Nonfiction,Google Translate,26.828192614835256,0.6024994304931613,0.9314493536949158,0.9311350584030151,0.9312922358512878
nonfic_1,Nonfiction,DeepL,21.606143456746203,0.6005363168343889,0.9326193928718567,0.9325858354568481,0.93260258436203
nonfic_1,Nonfiction,Yandex Translate,24.66616432927619,0.6055842293244708,0.9349249601364136,0.9310294985771179,0.9329731464385986
nonfic_1,Nonfiction,Microsoft Translator,25.593368516454845,0.5824664362960361,0.9329487681388855,0.9353843331336975,0.9341649413108826
nonfic_1,Nonfiction,Reverso,20.91472317366482,0.5703849320781486,0.9466406106948853,0.9460345506668091,0.9463374614715576
nonfic_2,Nonfiction,Google Translate,4.738438592631772,0.45537531818539667,0.9350209832191467,0.9407145380973816,0.9378591179847717
nonfic_2,Nonfiction,DeepL,16.582494994384817,0.5475318535497794,0.9412865042686462,0.9474530220031738,0.9443596601486206
nonfic_2,Nonfiction,Yandex Translate,16.359860679881052,0.5115761315696604,0.9378832578659058,0.9414211511611938,0.9396488666534424
nonfic_2,Nonfiction,Microsoft Translator,17.444617164567642,0.5166086713062955,0.9486706256866455,0.9480850100517273,0.9483776688575745
nonfic_2,Nonfiction,Reverso,4.912159576779313,0.47345319768344185,0.9332561492919922,0.9375553131103516,0.9354007840156555
soc_1,Social Media Post,Google Translate,4.533761446378773,0.44834307992202727,0.9420915246009827,0.9327192306518555,0.9373819828033447
soc_1,Social Media Post,DeepL,18.34654935647107,0.5355070094896978,0.9447441697120667,0.9365808367729187,0.9406448006629944
soc_1,Social Media Post,Yandex Translate,10.77448900968642,0.5351003850385037,0.9420478343963623,0.9396618008613586,0.9408532977104187
soc_1,Social Media Post,Microsoft Translator,4.557976341841837,0.41425,0.9327866435050964,0.9277693033218384,0.9302712082862854
soc_1,Social Media Post,Reverso,1.6343922858126292,0.2796992481203008,0.9248754978179932,0.9155820608139038,0.9202053546905518
soc_2,Social Media Post,Google Translate,4.440257542527909,0.46115147423366043,0.94858717918396,0.9422363042831421,0.9454010725021362
soc_2,Social Media Post,DeepL,3.865880063854098,0.46890756302521014,0.9448606371879578,0.927958607673645,0.9363333582878113
soc_2,Social Media Post,Yandex Translate,4.175132175580446,0.5103948932974529,0.939178466796875,0.9354942440986633,0.937332808971405
soc_2,Social Media Post,Microsoft Translator,4.370136648308832,0.41642378421017534,0.9440531134605408,0.9432582855224609,0.9436555504798889
soc_2,Social Media Post,Reverso,1.7798352653198573,0.2441506410256411,0.9363424777984619,0.9159379005432129,0.926027774810791
soc_3,Social Media Post,Google Translate,16.766524290980257,0.5776143339047725,0.940534234046936,0.942378580570221,0.9414554834365845
soc_3,Social Media Post,DeepL,16.829158981319008,0.5653399575750809,0.9500060677528381,0.947188675403595,0.9485952854156494
soc_3,Social Media Post,Yandex Translate,3.8763772080396834,0.43089982871393456,0.9406113624572754,0.9392714500427246,0.939940869808197
soc_3,Social Media Post,Microsoft Translator,5.3514693392556705,0.4246119281045752,0.9396827220916748,0.9450970888137817,0.9423820972442627
soc_3,Social Media Post,Reverso,18.15433908712742,0.46765978804634,0.9419063329696655,0.9471431970596313,0.9445174932479858
soc_4,Social Media Post,Google Translate,7.624674970932277,0.3585221231096409,0.9344817399978638,0.9316030740737915,0.933040201663971
soc_4,Social Media Post,DeepL,7.141520273979485,0.30094665354838473,0.9312611222267151,0.9331051111221313,0.9321821331977844
soc_4,Social Media Post,Yandex Translate,7.698547060551225,0.355742881845225,0.930879533290863,0.9303731322288513,0.9306262731552124
soc_4,Social Media Post,Microsoft Translator,7.969189986928649,0.3677184466019418,0.9301000237464905,0.9327813386917114,0.931438684463501
soc_4,Social Media Post,Reverso,3.3770164373210805,0.30762670565302147,0.9322022199630737,0.9330053925514221,0.932603657245636
tech_1,Technology,Google Translate,23.771067083129108,0.4831525423728814,0.9413118958473206,0.9374661445617676,0.9393851161003113
tech_1,Technology,DeepL,20.810594635869457,0.4234177215189873,0.9256491661071777,0.9251477122306824,0.9253983497619629
tech_1,Technology,Yandex Translate,24.286791263641387,0.4496107013762805,0.9492488503456116,0.9379034042358398,0.9435420632362366
tech_1,Technology,Microsoft Translator,22.505484131642508,0.45477515104937793,0.9390826225280762,0.9351686239242554,0.9371215105056763
tech_1,Technology,Reverso,15.503051591555565,0.35073474502259294,0.9262202978134155,0.9243922233581543,0.9253053665161133
tech_2,Technology,Google Translate,2.278908738929523,0.25643224322696107,0.9198641777038574,0.9261071681976318,0.9229751229286194
tech_2,Technology,DeepL,3.003968718867648,0.3123589618537504,0.9288890361785889,0.9349019527435303,0.9318857789039612
tech_2,Technology,Yandex Translate,2.57173649827259,0.25924269153225804,0.9259718060493469,0.9298169612884521,0.927890419960022
tech_2,Technology,Microsoft Translator,4.090843178138437,0.2469918683594799,0.9327080249786377,0.9363011121749878,0.9345011115074158
tech_2,Technology,Reverso,1.572407265323819,0.2223005836575876,0.9195042252540588,0.9264622330665588,0.9229701161384583
tech_3,Technology,Google Translate,35.353886756754335,0.6063750811229253,0.9172229766845703,0.9202277660369873,0.918722927570343
tech_3,Technology,DeepL,17.009538592440606,0.42794535074568535,0.9035855531692505,0.9048689007759094,0.9042267799377441
tech_3,Technology,Yandex Translate,17.08272399580189,0.5002190912226638,0.9137552976608276,0.918928861618042,0.9163348078727722
tech_3,Technology,Microsoft Translator,21.05685330126772,0.5165673759705653,0.9122304320335388,0.9164973497390747,0.914358913898468
tech_3,Technology,Reverso,16.28999127809614,0.41537416506283253,0.9064757227897644,0.9098191261291504,0.9081443548202515
